country,year,iso_code,population,gdp_x,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,rank,area,landAreaKm,cca2,cca3,netChange,growthRate,worldPercentage,density,densityMi,place,pop1980,pop2000,pop2010,pop2022,pop2023,pop2030,pop2050,region_id,gdp_y,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,other_information_information_system_for_solid_waste_management,other_information_national_agency_to_enforce_solid_waste_laws_and_regulations,other_information_national_law_governing_solid_waste_management_in_the_country,other_information_ppp_rules_and_regulations,other_information_summary_of_key_solid_waste_information_made_available_to_the_public,population_population_number_of_people,special_waste_agricultural_waste_tons_year,special_waste_construction_and_demolition_waste_tons_year,special_waste_e_waste_tons_year,special_waste_hazardous_waste_tons_year,special_waste_industrial_waste_tons_year,special_waste_medical_waste_tons_year,total_msw_total_msw_generated_tons_year,waste_collection_coverage_rural_percent_of_geographic_area,waste_collection_coverage_rural_percent_of_households,waste_collection_coverage_rural_percent_of_population,waste_collection_coverage_rural_percent_of_waste,waste_collection_coverage_total_percent_of_geographic_area,waste_collection_coverage_total_percent_of_households,waste_collection_coverage_total_percent_of_population,waste_collection_coverage_total_percent_of_waste,waste_collection_coverage_urban_percent_of_geographic_area,waste_collection_coverage_urban_percent_of_households,waste_collection_coverage_urban_percent_of_population,waste_collection_coverage_urban_percent_of_waste,waste_treatment_anaerobic_digestion_percent,waste_treatment_compost_percent,waste_treatment_controlled_landfill_percent,waste_treatment_incineration_percent,waste_treatment_landfill_unspecified_percent,waste_treatment_open_dump_percent,waste_treatment_other_percent,waste_treatment_recycling_percent,waste_treatment_sanitary_landfill_landfill_gas_system_percent,waste_treatment_unaccounted_for_percent,waste_treatment_waterways_marine_percent,where_where_is_this_data_measured
Germany,2015,DEU,82073232.0,3672553029632.0,-6.254,-2.053,375.009,30.778,613.233,50.33,7.857,0.814,448.397,-1.171,-10.839,11149.26,915.056,3316.55,272.2,-2.994,-15.367,6066.648,497.909,42.493,24.202,592.29,640.57,16.942,1.897,70.397,46066.887,1.029,0.606,17.971,4386.205,359.99,36322.855,2981.134,56.198,78.848,4.139,30.586,769.536,772.115,63.37,9376.213,-6.907,-5.583,916.795,75.244,9.893,20.353,287.23,-3.114,-1.959,51.105,231.257,18.98,622.67,2.963,1.352,6.449,52.426,799.724,3418.654,280.58,9744.029,43.802,21.152,-48.28,-8.151,-5.501,-15.309,237.191,1118.391,91.79,2889.992,14.329,6.273,-0.137,-1.776,1296.542,297.539,24.42,15797.383,-0.051,-0.016,371.548,30.494,3.812,34.292,160.995,50.46,0.13,4.286,6.598,614.817,1.584,1961.596,7.877,0.02,4.258,7804.859,3780.858,12.409,67.736,562.533,2300.263,188.79,6854.038,29.472,14.878,7.414,6.506,102.538,471.896,38.73,1249.343,6.046,2.712,37.826,58.644,217.118,982.294,80.62,2645.42,12.586,5.743,19,357114.0,349390.0,DE,DEU,-0.0012,-0.0009,0.0104,238.4002,617.4564,276,77786703,81551677,81325090,83369843,83294633,82762675,78932228,ECS,53784.78125,30.0,10.0,1.4,17.7,24.0,13.0,4.0,,,,Yes,Yes,Yes,Yes,83132800,15011037.0,275413069.0,2465085.0,21812660.0,,8821344.0,50627876.0,,,,,,,,97.55,,,,,,18.23,,31.71,0.21,,,47.83,,2.02,,
Germany,2016,DEU,82331432.0,3735419092992.0,0.215,0.066,374.638,30.844,618.597,50.93,7.921,0.803,448.03,-2.745,-25.121,10809.177,889.935,3179.223,261.75,-7.418,-36.937,5598.982,460.972,40.71,23.158,592.45,642.97,16.731,1.641,62.025,46675.777,1.029,2.716,80.967,4477.877,368.67,37192.371,3062.101,57.339,79.682,10.306,79.311,848.847,1003.505,82.62,10310.126,-7.993,-6.014,840.875,69.23,12.85,22.089,288.07,8.268,3.898,55.002,249.601,20.55,668.061,3.196,1.431,-1.961,-18.942,780.782,3331.656,274.3,9483.406,42.661,20.318,-50.52,-8.527,-7.792,-19.776,217.415,1027.918,84.63,2640.73,13.162,5.658,2.065,26.776,1323.319,295.148,24.3,16073.068,-2.805,-0.855,359.996,29.639,3.779,34.436,163.022,51.1,0.17,1.276,2.028,620.662,2.065,1980.072,7.947,0.026,4.242,7809.532,3842.884,0.484,0.834,563.367,2303.737,189.67,6842.677,29.499,14.66,-1.366,-1.999,100.539,462.764,38.1,1221.147,5.926,2.616,-0.868,-3.159,213.96,970.711,79.92,2598.759,12.43,5.568,19,357114.0,349390.0,DE,DEU,-0.0012,-0.0009,0.0104,238.4002,617.4564,276,77786703,81551677,81325090,83369843,83294633,82762675,78932228,ECS,53784.78125,30.0,10.0,1.4,17.7,24.0,13.0,4.0,,,,Yes,Yes,Yes,Yes,83132800,15011037.0,275413069.0,2465085.0,21812660.0,,8821344.0,50627876.0,,,,,,,,97.55,,,,,,18.23,,31.71,0.21,,,47.83,,2.02,,
Hungary,2009,HUN,10008581.0,195011821568.0,2.704,0.051,194.982,1.951,232.8,2.33,6.488,0.716,323.865,-15.8,-5.577,2969.185,29.717,633.456,6.34,-8.12,-1.599,1808.129,18.097,17.655,10.898,41.42,35.91,13.169,-7.216,-21.208,27245.459,1.398,-9.93,-24.296,1757.492,17.59,22019.047,220.379,48.984,80.817,-13.341,-16.386,106.436,1041.107,10.42,10634.513,13.955,3.622,2955.178,29.577,29.017,39.032,11.63,7.042,0.038,0.637,22.98,0.23,63.619,0.64,0.234,6.277,3.088,52.309,1830.429,18.32,5226.412,51.016,19.183,5.51,13.303,4.103,1.383,41.34,1541.677,15.43,4130.431,42.969,15.16,-2.696,-2.333,84.226,82.929,0.83,8415.349,-1.292,-0.205,1568.301,15.696,2.311,30.887,7.454,2.33,0.0,20.485,1.267,232.8,0.0,744.741,6.488,0.0,2.733,3587.921,272.688,13.845,1.705,10.969,288.752,2.89,1095.981,8.048,4.023,0.0,-0.0,0.003,0.0,0.0,0.279,0.0,0.001,61.463,0.348,0.924,32.972,0.33,92.36,0.919,0.339,94,93028.0,91260.0,HU,HUN,-0.0057,0.019,0.0013,111.2891,288.2386,348,10698679,10202055,9986825,9967308,10156239,9642912,8817396,ECS,32643.49023,22.5,3.5,1.8,45.9,13.4,13.0,,,,Yes,Yes,Yes,Yes,Yes,9769949,699238.0,7605276.0,50066.0,596554.0,,489182.0,3780970.25,,,,,,,,99.94,,,,,,6.22,,14.14,53.64,,,25.94,,0.06,,
Hungary,2010,HUN,9986832.0,200323055616.0,3.47,0.068,202.188,2.019,230.303,2.3,6.155,0.727,322.451,5.355,1.591,3135.001,31.309,623.821,6.23,2.392,0.433,1855.42,18.53,16.671,11.269,42.57,37.37,13.451,1.884,5.139,27819.338,1.387,1.874,4.13,1861.451,18.59,22480.566,224.51,49.746,80.809,7.251,7.718,114.154,1161.53,11.6,11430.469,-2.275,-0.673,2894.249,28.904,31.041,41.088,12.05,-17.544,-0.115,0.522,19.025,0.19,52.25,0.508,0.188,2.569,1.008,53.317,1880.476,18.78,5338.771,50.254,19.191,5.2,12.215,2.172,0.639,41.978,1578.078,15.76,4203.374,42.173,15.11,-6.149,-5.179,79.047,76.1,0.76,7915.096,-11.182,-1.755,1395.969,13.941,2.034,28.452,7.332,2.3,0.0,-1.627,-0.121,230.303,0.0,734.216,6.155,0.0,2.639,3741.927,277.827,3.832,0.37,11.339,302.398,3.02,1135.398,8.081,4.081,0.0,-0.0,0.003,0.0,0.0,0.278,0.0,0.001,59.215,0.538,1.463,53.07,0.53,146.466,1.418,0.526,94,93028.0,91260.0,HU,HUN,-0.0057,0.019,0.0013,111.2891,288.2386,348,10698679,10202055,9986825,9967308,10156239,9642912,8817396,ECS,32643.49023,22.5,3.5,1.8,45.9,13.4,13.0,,,,Yes,Yes,Yes,Yes,Yes,9769949,699238.0,7605276.0,50066.0,596554.0,,489182.0,3780970.25,,,,,,,,99.94,,,,,,6.22,,14.14,53.64,,,25.94,,0.06,,
Hungary,2011,HUN,9953247.0,207957688320.0,-8.741,-0.176,185.138,1.843,186.874,1.86,5.164,0.684,318.989,0.763,0.239,3169.567,31.547,651.044,6.48,3.275,0.607,1922.642,19.137,17.99,11.707,42.66,36.02,13.367,-3.01,-8.363,27072.971,1.296,-2.978,-6.686,1770.277,17.62,21884.672,217.824,48.917,80.836,-4.397,-5.019,109.135,1079.045,10.74,10964.791,-5.352,-1.547,2748.583,27.357,29.817,40.501,11.49,18.085,0.091,0.612,22.103,0.22,61.53,0.611,0.227,-2.681,-1.677,51.64,1848.643,18.4,5188.299,51.083,19.164,6.64,15.565,-0.482,-0.457,41.521,1576.37,15.69,4171.634,43.559,15.409,-2.411,-1.906,77.141,40.188,0.4,7750.313,-10.748,-1.498,1250.139,12.443,1.11,28.627,5.934,1.86,0.0,-19.068,-1.398,186.874,0.0,596.218,5.164,0.0,2.202,3618.919,269.464,-9.568,-1.22,10.119,272.273,2.71,1016.666,7.524,3.755,0.0,-0.0,0.003,0.0,0.0,0.277,0.0,0.001,18.786,0.264,1.727,63.296,0.63,173.503,1.749,0.641,94,93028.0,91260.0,HU,HUN,-0.0057,0.019,0.0013,111.2891,288.2386,348,10698679,10202055,9986825,9967308,10156239,9642912,8817396,ECS,32643.49023,22.5,3.5,1.8,45.9,13.4,13.0,,,,Yes,Yes,Yes,Yes,Yes,9769949,699238.0,7605276.0,50066.0,596554.0,,489182.0,3780970.25,,,,,,,,99.94,,,,,,6.22,,14.14,53.64,,,25.94,,0.06,,
Hungary,2012,HUN,9922133.0,204625346560.0,-2.982,-0.055,180.18,1.788,166.295,1.65,4.766,0.712,309.648,-3.785,-1.194,3059.168,30.353,638.976,6.34,-2.369,-0.453,1882.984,18.683,18.313,12.087,42.59,34.62,13.786,-6.809,-18.348,25308.668,1.227,-8.288,-18.053,1631.706,16.19,20133.857,199.771,46.765,79.553,-10.753,-11.736,97.4,947.377,9.4,9816.409,-16.414,-4.49,2304.637,22.867,27.152,38.787,10.72,-4.054,-0.028,0.584,21.165,0.21,58.862,0.607,0.233,-0.038,-0.295,51.345,1857.464,18.43,5174.811,53.235,20.447,7.97,18.713,0.688,0.032,41.554,1591.392,15.79,4187.99,45.609,16.548,-6.641,-5.123,72.018,45.353,0.45,7258.28,-0.132,-0.016,1252.4,12.426,1.3,28.679,5.283,1.65,0.0,-10.974,-0.651,166.295,0.0,532.456,4.766,0.0,2.104,3489.169,251.116,-2.544,-0.328,9.791,266.072,2.64,986.821,7.626,3.899,700.0,0.019,0.022,1.008,0.01,2.211,0.029,0.009,23.192,0.388,2.115,77.604,0.77,213.112,2.224,0.842,94,93028.0,91260.0,HU,HUN,-0.0057,0.019,0.0013,111.2891,288.2386,348,10698679,10202055,9986825,9967308,10156239,9642912,8817396,ECS,32643.49023,22.5,3.5,1.8,45.9,13.4,13.0,,,,Yes,Yes,Yes,Yes,Yes,9769949,699238.0,7605276.0,50066.0,596554.0,,489182.0,3780970.25,,,,,,,,99.94,,,,,,6.22,,14.14,53.64,,,25.94,,0.06,,
Hungary,2013,HUN,9894637.0,208958734336.0,-11.759,-0.21,159.435,1.578,184.949,1.83,6.05,0.663,286.942,-12.442,-3.777,2685.994,26.577,636.709,6.3,0.327,0.061,1894.39,18.744,20.826,11.165,42.13,30.25,12.708,-5.207,-13.075,24057.617,1.139,-5.985,-11.956,1222.885,12.1,18981.432,187.814,40.0,78.9,-6.774,-6.598,90.801,559.899,5.54,9176.829,-12.653,-2.893,2018.616,19.973,18.314,38.145,8.68,0.0,-0.004,0.581,21.224,0.21,58.67,0.694,0.244,-2.437,-1.118,50.227,1834.327,18.15,5076.187,60.0,21.1,11.88,28.198,-2.681,-1.358,40.196,1553.367,15.37,4062.415,50.81,16.886,-2.196,-1.582,70.436,26.277,0.26,7118.609,-1.377,-0.171,1238.587,12.255,0.86,29.59,5.848,1.83,0.0,10.695,0.565,184.949,0.0,591.039,6.05,0.0,2.457,3057.212,238.041,-1.567,0.24,10.031,280.96,2.78,1013.772,9.19,4.214,212.5,0.046,0.068,2.021,0.02,6.886,0.066,0.029,-6.908,-0.158,1.957,72.767,0.72,197.743,2.38,0.822,94,93028.0,91260.0,HU,HUN,-0.0057,0.019,0.0013,111.2891,288.2386,348,10698679,10202055,9986825,9967308,10156239,9642912,8817396,ECS,32643.49023,22.5,3.5,1.8,45.9,13.4,13.0,,,,Yes,Yes,Yes,Yes,Yes,9769949,699238.0,7605276.0,50066.0,596554.0,,489182.0,3780970.25,,,,,,,,99.94,,,,,,6.22,,14.14,53.64,,,25.94,,0.06,,
Hungary,2014,HUN,9867906.0,217412730880.0,37.995,0.599,220.608,2.177,215.851,2.13,7.257,0.914,269.506,-1.151,-0.306,2662.275,26.271,607.018,5.99,-1.475,-0.276,1871.513,18.468,20.409,11.026,42.74,29.35,12.318,0.096,0.227,24145.828,1.096,-1.047,-1.966,1068.109,10.54,18833.666,185.849,35.911,78.0,-10.578,-9.605,81.196,429.676,4.24,8228.303,-6.932,-1.384,1883.782,18.589,14.446,34.078,7.91,41.315,0.235,0.815,30.402,0.3,82.635,1.022,0.342,6.289,2.193,52.42,1906.179,18.81,5312.163,64.089,22.0,13.39,31.329,1.815,0.485,40.681,1585.949,15.65,4122.534,53.322,17.073,11.281,7.946,78.382,31.415,0.31,7943.089,-10.416,-1.276,1112.586,10.979,1.056,32.896,6.787,2.13,0.0,16.048,0.939,215.851,0.0,687.747,7.257,0.0,2.848,2974.289,238.269,22.037,1.708,11.739,320.23,3.16,1189.629,10.767,4.927,168.0,0.113,0.182,7.094,0.07,18.394,0.239,0.076,-8.548,-0.178,1.779,66.883,0.66,180.244,2.249,0.746,94,93028.0,91260.0,HU,HUN,-0.0057,0.019,0.0013,111.2891,288.2386,348,10698679,10202055,9986825,9967308,10156239,9642912,8817396,ECS,32643.49023,22.5,3.5,1.8,45.9,13.4,13.0,,,,Yes,Yes,Yes,Yes,Yes,9769949,699238.0,7605276.0,50066.0,596554.0,,489182.0,3780970.25,,,,,,,,99.94,,,,,,6.22,,14.14,53.64,,,25.94,,0.06,,
Hungary,2015,HUN,9844250.0,224257294336.0,-7.215,-0.157,205.184,2.02,219.417,2.16,7.131,0.805,271.047,3.635,0.955,2765.684,27.226,588.161,5.79,-4.387,-0.81,1793.701,17.658,19.115,10.845,43.98,30.29,12.066,5.36,12.771,25501.146,1.119,6.714,12.478,1141.783,11.24,20146.443,198.327,37.108,79.002,7.279,5.911,87.107,519.085,5.11,8848.481,-4.751,-0.883,1798.604,17.706,16.87,34.698,8.21,-22.259,-0.185,0.63,23.364,0.23,64.013,0.759,0.251,0.511,0.293,52.713,1935.14,19.05,5354.702,62.892,20.998,13.69,31.128,1.187,0.238,40.919,1608.045,15.83,4156.608,52.261,16.3,7.16,5.612,83.994,34.538,0.34,8532.279,3.072,0.337,1149.523,11.316,1.122,33.458,6.898,2.16,0.0,1.646,0.112,219.417,0.0,700.75,7.131,0.0,2.748,3076.923,251.04,-1.475,0.055,11.794,327.094,3.22,1198.093,10.631,4.698,110.448,0.198,0.38,14.221,0.14,38.572,0.462,0.151,5.553,0.088,1.866,70.092,0.69,189.576,2.278,0.743,94,93028.0,91260.0,HU,HUN,-0.0057,0.019,0.0013,111.2891,288.2386,348,10698679,10202055,9986825,9967308,10156239,9642912,8817396,ECS,32643.49023,22.5,3.5,1.8,45.9,13.4,13.0,,,,Yes,Yes,Yes,Yes,Yes,9769949,699238.0,7605276.0,50066.0,596554.0,,489182.0,3780970.25,,,,,,,,99.94,,,,,,6.22,,14.14,53.64,,,25.94,,0.06,,
Hungary,2016,HUN,9815106.0,228414177280.0,6.844,0.138,219.877,2.158,210.899,2.07,6.507,0.845,276.014,-6.316,-1.72,2598.699,25.507,573.606,5.63,-3.675,-0.649,1732.905,17.009,17.699,9.983,44.52,31.81,12.45,1.775,4.455,26030.773,1.119,2.007,3.981,1274.566,12.51,20611.85,202.307,39.327,79.183,7.181,6.256,93.362,660.207,6.48,9512.095,3.894,0.689,1874.188,18.395,20.371,36.542,8.78,10.684,0.063,0.693,26.49,0.26,70.641,0.817,0.271,1.834,0.474,53.187,1966.357,19.3,5418.923,60.673,20.817,12.71,28.549,1.386,0.322,41.24,1635.234,16.05,4201.737,50.456,16.141,-0.661,-0.555,83.439,40.754,0.4,8501.055,11.144,1.261,1281.414,12.577,1.257,32.658,6.611,2.07,0.0,-4.165,-0.287,210.899,0.0,673.559,6.507,0.0,2.588,3240.923,255.495,3.186,0.152,11.947,331.122,3.25,1217.187,10.217,4.676,73.05,0.273,0.653,24.452,0.24,66.55,0.754,0.256,-1.299,-0.035,1.831,69.281,0.68,186.559,2.138,0.717,94,93028.0,91260.0,HU,HUN,-0.0057,0.019,0.0013,111.2891,288.2386,348,10698679,10202055,9986825,9967308,10156239,9642912,8817396,ECS,32643.49023,22.5,3.5,1.8,45.9,13.4,13.0,,,,Yes,Yes,Yes,Yes,Yes,9769949,699238.0,7605276.0,50066.0,596554.0,,489182.0,3780970.25,,,,,,,,99.94,,,,,,6.22,,14.14,53.64,,,25.94,,0.06,,
Japan,2007,JPN,128006424.0,4589238091776.0,104.442,0.05,0.765,0.098,155.148,19.86,1.85,0.002,449.134,4.974,65.262,10760.426,1377.404,2187.468,280.01,4.667,0.383,67.063,8.585,26.084,22.282,1073.51,1073.51,17.366,-1.071,-66.898,48292.938,1.347,0.869,44.214,5510.427,705.37,40078.293,5130.279,65.707,82.99,7.724,68.397,953.901,2046.382,261.95,7451.974,6.247,2.72,361.34,46.254,24.401,15.431,482.15,-16.099,-42.007,210.685,572.393,73.27,1645.896,6.825,3.408,-9.058,-111.111,1051.527,2875.95,368.14,8214.646,34.293,17.01,0.0,0.0,-8.308,-73.792,757.055,2088.489,267.34,5914.193,24.903,12.246,-3.097,-89.445,2798.975,1276.577,163.41,21865.895,3.708,0.364,79.495,10.176,15.222,45.278,69.403,22.9,3.04,3.112,2.104,178.897,23.749,542.184,2.133,0.283,1.123,8386.376,6181.806,-11.051,-37.319,294.473,787.461,100.8,2300.453,9.39,4.764,15.877,0.86,6.539,15.78,2.02,51.082,0.188,0.106,28.337,1.673,7.748,20.39,2.61,60.526,0.243,0.125,12,377930.0,364500.0,JP,JPN,-0.0209,-0.0053,0.0154,338.2566,876.0845,392,117624196,126803861,128105431,123951692,123294513,118514802,103784357,EAS,41309.95703,36.0,5.0,4.0,6.0,33.0,11.0,1.0,4.0,,Yes,No,Yes,Yes,,126529104,35109000.0,72690000.0,518978.0,3600000.0,392840000.0,320000.0,42720000.0,,,,,,,99.9,,,,,,0.1,0.4,1.1,80.2,,,13.3,4.9,,,,Source
Japan,2008,JPN,128077632.0,4536234147840.0,9.767,0.01,0.84,0.108,134.059,17.17,1.707,0.002,448.435,2.714,37.377,11046.276,1414.781,2084.049,266.92,-13.741,-1.18,57.816,7.405,26.535,23.295,1005.92,1005.92,16.563,-1.756,-108.568,47418.41,1.339,-0.572,-29.371,5183.419,663.88,39826.691,5100.908,65.997,83.99,3.889,37.094,990.995,2028.614,259.82,7737.455,-0.46,-0.213,359.476,46.041,25.829,16.317,451.09,0.879,0.531,211.216,590.892,75.68,1649.127,7.523,3.478,-7.094,-79.197,972.33,2670.568,342.04,7591.727,34.003,16.01,0.0,0.0,-9.772,-78.221,678.833,1883.623,241.25,5300.17,23.983,11.177,-3.71,-103.843,2695.132,1070.757,137.14,21042.957,3.86,0.393,82.518,10.569,13.633,44.377,66.608,19.92,2.75,-4.077,-2.795,155.531,21.471,520.063,1.98,0.273,1.097,7853.986,6073.238,0.241,-0.976,293.497,786.945,100.79,2291.556,10.02,4.833,12.173,0.75,7.289,17.567,2.25,56.912,0.224,0.12,7.482,0.528,8.276,22.955,2.94,64.614,0.292,0.136,12,377930.0,364500.0,JP,JPN,-0.0209,-0.0053,0.0154,338.2566,876.0845,392,117624196,126803861,128105431,123951692,123294513,118514802,103784357,EAS,41309.95703,36.0,5.0,4.0,6.0,33.0,11.0,1.0,4.0,,Yes,No,Yes,Yes,,126529104,35109000.0,72690000.0,518978.0,3600000.0,392840000.0,320000.0,42720000.0,,,,,,,99.9,,,,,,0.1,0.4,1.1,80.2,,,13.3,4.9,,,,Source
Japan,2009,JPN,128117040.0,4287889670144.0,-23.014,-0.025,0.646,0.083,131.833,16.89,1.728,0.001,421.719,-16.104,-227.833,9264.556,1186.947,2008.398,257.31,4.31,0.319,60.29,7.724,26.332,21.419,977.19,977.19,17.634,-8.754,-531.625,43254.305,1.292,-11.246,-573.673,4775.789,611.86,35336.711,4527.235,62.614,81.695,-6.682,-66.215,924.78,2089.808,267.74,7218.245,-3.704,-1.706,346.053,44.335,27.399,16.688,412.1,-6.251,-14.424,196.792,594.222,76.13,1536.032,7.791,3.551,5.129,42.048,1014.378,2851.533,365.33,7917.591,37.386,18.305,0.0,0.0,9.099,57.196,736.029,2053.201,263.05,5744.975,26.919,13.282,-10.375,-279.625,2415.507,677.584,86.81,18853.91,-7.604,-0.804,76.22,9.765,8.884,43.589,63.398,19.78,2.89,-4.543,-3.211,154.39,22.558,494.843,2.024,0.296,1.144,7627.323,5541.613,-4.658,-15.148,278.349,798.332,102.28,2172.616,10.467,5.023,17.407,1.216,8.505,21.543,2.76,66.386,0.282,0.153,16.377,1.296,9.571,28.177,3.61,74.709,0.369,0.173,12,377930.0,364500.0,JP,JPN,-0.0209,-0.0053,0.0154,338.2566,876.0845,392,117624196,126803861,128105431,123951692,123294513,118514802,103784357,EAS,41309.95703,36.0,5.0,4.0,6.0,33.0,11.0,1.0,4.0,,Yes,No,Yes,Yes,,126529104,35109000.0,72690000.0,518978.0,3600000.0,392840000.0,320000.0,42720000.0,,,,,,,99.9,,,,,,0.1,0.4,1.1,80.2,,,13.3,4.9,,,,Source
Japan,2010,JPN,128105432.0,4464955621376.0,2666.627,2.208,17.882,2.291,159.79,20.47,1.892,0.039,429.775,13.968,165.787,10559.54,1352.734,2289.052,293.24,-28.396,-2.193,43.174,5.531,27.097,22.898,1082.17,1082.17,18.318,6.604,365.961,46114.938,1.323,5.821,263.542,5385.33,689.89,37397.141,4790.777,63.751,81.095,8.065,74.587,999.367,2355.794,301.79,7801.13,-7.89,-3.498,318.778,40.837,27.887,16.917,465.09,25.596,48.854,245.646,651.26,83.43,1917.532,7.71,4.158,10.99,102.419,1116.797,3062.165,392.28,8717.799,36.249,18.904,0.0,0.0,6.446,42.639,778.668,2172.898,278.36,6078.336,25.722,13.181,0.959,23.168,2438.675,740.484,94.86,19036.469,-4.551,-0.444,72.757,9.321,8.766,41.28,68.246,22.93,2.46,7.386,4.848,178.993,19.203,532.73,2.119,0.227,1.155,8447.495,5907.574,23.812,59.78,338.129,889.268,113.92,2639.462,10.527,5.724,30.729,2.545,11.051,27.633,3.54,86.262,0.327,0.187,14.543,1.325,10.896,31.38,4.02,85.056,0.371,0.184,12,377930.0,364500.0,JP,JPN,-0.0209,-0.0053,0.0154,338.2566,876.0845,392,117624196,126803861,128105431,123951692,123294513,118514802,103784357,EAS,41309.95703,36.0,5.0,4.0,6.0,33.0,11.0,1.0,4.0,,Yes,No,Yes,Yes,,126529104,35109000.0,72690000.0,518978.0,3600000.0,392840000.0,320000.0,42720000.0,,,,,,,99.9,,,,,,0.1,0.4,1.1,80.2,,,13.3,4.9,,,,Source
Japan,2011,JPN,128007256.0,4456991162368.0,6.476,0.148,19.054,2.439,156.71,20.06,1.916,0.044,487.163,-5.181,-70.085,10020.133,1282.65,2090.663,267.62,38.659,2.138,59.91,7.669,25.561,22.923,1046.98,1046.98,18.711,-5.281,-311.996,43712.98,1.255,1.049,50.259,6070.75,777.1,37818.449,4841.036,74.223,86.515,12.096,120.885,1120.252,2785.623,356.58,8751.477,-0.109,-0.045,318.674,40.793,34.058,20.02,510.05,-6.797,-18.094,227.552,660.509,84.55,1777.653,8.076,4.067,-32.461,-362.255,754.542,2108.318,269.88,5894.529,25.777,13.485,0.0,0.0,-44.271,-347.368,431.3,1198.213,153.38,3369.341,14.65,7.708,-0.022,-0.541,2438.134,1194.464,152.9,19046.84,-4.062,-0.379,69.856,8.942,14.604,43.573,65.945,22.43,2.37,-3.307,-2.3,175.224,18.515,515.167,2.142,0.226,1.179,8179.067,5595.579,-3.815,-14.887,323.242,910.105,116.5,2525.188,11.127,5.777,36.615,3.954,15.005,37.81,4.84,117.218,0.462,0.268,13.585,1.405,12.301,36.56,4.68,96.096,0.447,0.22,12,377930.0,364500.0,JP,JPN,-0.0209,-0.0053,0.0154,338.2566,876.0845,392,117624196,126803861,128105431,123951692,123294513,118514802,103784357,EAS,41309.95703,36.0,5.0,4.0,6.0,33.0,11.0,1.0,4.0,,Yes,No,Yes,Yes,,126529104,35109000.0,72690000.0,518978.0,3600000.0,392840000.0,320000.0,42720000.0,,,,,,,99.9,,,,,,0.1,0.4,1.1,80.2,,,13.3,4.9,,,,Source
